page_number,line_number,event_number,event_name,athlete_name,age_at_event,birth_year_estimated,club_name,rank_position,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,raw_line
18,40,6,women 35-39 200 LC Meter individual_medley,"Ostos, Yamaly",37,1989,Aguila Natacion,4,"3:32,21",212210,"3:29,33",209330,valid,"4 Ostos, Yamaly 37 Aguila Natacion 3:32,21 3:29,33"
18,41,6,women 35-39 200 LC Meter individual_medley,"Herrera, Cinthia",38,1988,Goura Swim Team,5,"3:45,00",225000,"3:37,42",217420,valid,"5 Herrera, Cinthia 38 Goura Swim Team 3:45,00 3:37,42"
18,42,6,women 35-39 200 LC Meter individual_medley,"Nunñez, Sabine",38,1988,Aquateam,6,"3:35,00",215000,"3:43,35",223350,valid,"6 Nunñez, Sabine 38 Aquateam 3:35,00 3:43,35"
18,43,6,women 35-39 200 LC Meter individual_medley,"Puebla, Tania",35,1991,Aguila Natacion,7,"5:00,00",300000,"4:17,73",257730,valid,"7 Puebla, Tania 35 Aguila Natacion 5:00,00 4:17,73"
18,45,6,women 40-44 200 LC Meter individual_medley,"Santa Maria, Debora",44,1982,Delfines de las Condes,1,"3:33,00",213000,"3:35,27",215270,valid,"1 Santa Maria, Debora 44 Delfines de las Condes 3:33,00 3:35,27"
18,46,6,women 40-44 200 LC Meter individual_medley,"Mindiola, Magdiri",43,1983,Nunoa Master,2,"3:40,00",220000,"3:38,11",218110,valid,"2 Mindiola, Magdiri 43 Nunoa Master 3:40,00 3:38,11"
18,47,6,women 40-44 200 LC Meter individual_medley,"Aparicio, Adriana",40,1986,Nunoa Master,3,"4:02,30",242300,"4:06,23",246230,valid,"3 Aparicio, Adriana 40 Nunoa Master 4:02,30 4:06,23"
18,48,6,women 40-44 200 LC Meter individual_medley,"Montero, Maria Antonieta",41,1985,Cien por Ciento Swim,4,"4:30,00",270000,"4:08,28",248280,valid,"4 Montero, Maria Antonieta 41 Cien por Ciento Swim 4:30,00 4:08,28"
18,49,6,women 40-44 200 LC Meter individual_medley,"Aravena, Fabiola",41,1985,Condrictios Team,5,"4:40,00",280000,"4:38,52",278520,valid,"5 Aravena, Fabiola 41 Condrictios Team 4:40,00 4:38,52"
18,51,6,women 45-49 200 LC Meter individual_medley,"Anania, Tatiana",47,1979,Stadio Italiano,1,"3:19,72",199720,"3:21,70",201700,valid,"1 Anania, Tatiana 47 Stadio Italiano 3:19,72 3:21,70"
18,52,6,women 45-49 200 LC Meter individual_medley,"Stuven, Rocio",45,1981,Nunoa Master,2,"3:42,80",222800,"3:27,26",207260,valid,"2 Stuven, Rocio 45 Nunoa Master 3:42,80 3:27,26"
19,5,6,women 45-49 200 LC Meter individual_medley,"Vasquez, Carola",49,1977,Natacion Master Recoleta,3,"4:10,00",250000,"4:01,48",241480,valid,"3 Vasquez, Carola 49 Natacion Master Recoleta 4:10,00 4:01,48"
19,6,6,women 45-49 200 LC Meter individual_medley,"Rivas, Carolina",49,1977,Delfines de las Condes,4,"5:10,00",310000,"4:54,03",294030,valid,"4 Rivas, Carolina 49 Delfines de las Condes 5:10,00 4:54,03"
19,8,6,women 50-54 200 LC Meter individual_medley,"Klein, Marcela",53,1973,Estadio Istaerlita,1,"3:10,00",190000,"3:10,82",190820,valid,"1 Klein, Marcela 53 Estadio Istaerlita 3:10,00 3:10,82"
19,9,6,women 50-54 200 LC Meter individual_medley,"Perez, Paula",53,1973,Lozada Swim Team,2,"4:00,00",240000,"3:35,56",215560,valid,"2 Perez, Paula 53 Lozada Swim Team 4:00,00 3:35,56"
19,10,6,women 50-54 200 LC Meter individual_medley,"Neira, Veronica",51,1975,Master U de Chile,3,"3:50,00",230000,"3:47,27",227270,valid,"3 Neira, Veronica 51 Master U de Chile 3:50,00 3:47,27"
19,11,6,women 50-54 200 LC Meter individual_medley,"Castillo, Iza",50,1976,Lo Que Boto La Ola,4,"3:54,07",234070,"3:55,50",235500,valid,"4 Castillo, Iza 50 Lo Que Boto La Ola 3:54,07 3:55,50"
19,13,6,women 55-59 200 LC Meter individual_medley,"Lizana, Loreto",55,1971,Stadio Italiano,1,"3:35,00",215000,"3:34,67",214670,valid,"1 Lizana, Loreto 55 Stadio Italiano 3:35,00 3:34,67"
19,14,6,women 55-59 200 LC Meter individual_medley,"Altman, Pamela",57,1969,Estadio Istaerlita,2,"4:10,00",250000,"3:53,67",233670,valid,"2 Altman, Pamela 57 Estadio Istaerlita 4:10,00 3:53,67"
19,15,6,women 55-59 200 LC Meter individual_medley,"Tapia, Marcela G",58,1968,Africa Natacion,3,"4:38,00",278000,"4:29,80",269800,valid,"3 Tapia, Marcela G 58 Africa Natacion 4:38,00 4:29,80"
19,16,6,women 55-59 200 LC Meter individual_medley,"Perez, Paulina",56,1970,Natacion Master Recoleta,4,"4:43,00",283000,"4:41,28",281280,valid,"4 Perez, Paulina 56 Natacion Master Recoleta 4:43,00 4:41,28"
19,18,6,women 60-64 200 LC Meter individual_medley,"Mora, Sonia",60,1966,Stadio Italiano,1,"4:00,00",240000,"3:47,26",227260,valid,"1 Mora, Sonia 60 Stadio Italiano 4:00,00 3:47,26"
19,20,6,women 65-69 200 LC Meter individual_medley,"Bruzzone, Wanda",67,1959,Ironswim Master,,"5:50,00",350000,DQ,,dsq,"--- Bruzzone, Wanda 67 Ironswim Master 5:50,00 DQ"
19,22,6,women 70-74 200 LC Meter individual_medley,"Hormazabal, Rita",70,1956,Delfines de las Condes,1,"3:55,00",235000,"4:00,32",240320,valid,"1 Hormazabal, Rita 70 Delfines de las Condes 3:55,00 4:00,32"
19,24,6,women 75-79 200 LC Meter individual_medley,"Fernandez, Gladys",78,1948,Master San Bernardo,1,"7:00,00",420000,"6:44,42",404420,valid,"1 Fernandez, Gladys 78 Master San Bernardo 7:00,00 6:44,42"
19,26,6,men 25-29 200 LC Meter individual_medley,"Barros, Sergio",28,1998,Estadio Espanñol,1,"2:46,00",166000,"2:44,49",164490,valid,"1 Barros, Sergio 28 Estadio Espanñol 2:46,00 2:44,49"
19,27,6,men 25-29 200 LC Meter individual_medley,"Machado, Vicente",29,1997,Goura Swim Team,2,"2:46,00",166000,"2:46,97",166970,valid,"2 Machado, Vicente 29 Goura Swim Team 2:46,00 2:46,97"
19,28,6,men 25-29 200 LC Meter individual_medley,"Zamora, Icaro",28,1998,Goura Swim Team,3,"2:40,00",160000,"2:50,48",170480,valid,"3 Zamora, Icaro 28 Goura Swim Team 2:40,00 2:50,48"
19,29,6,men 25-29 200 LC Meter individual_medley,"Ordenes, Alejandro",26,2000,Copiapo Swim,4,"3:50,00",230000,"2:53,92",173920,valid,"4 Ordenes, Alejandro 26 Copiapo Swim 3:50,00 2:53,92"
19,30,6,men 25-29 200 LC Meter individual_medley,"Guirriman, Alexis",29,1997,Lozada Swim Team,5,"3:02,00",182000,"3:00,75",180750,valid,"5 Guirriman, Alexis 29 Lozada Swim Team 3:02,00 3:00,75"
19,31,6,men 25-29 200 LC Meter individual_medley,"Abarca, Pablo",27,1999,Goura Swim Team,6,"3:19,00",199000,"3:22,81",202810,valid,"6 Abarca, Pablo 27 Goura Swim Team 3:19,00 3:22,81"
19,32,6,men 25-29 200 LC Meter individual_medley,"Walter, Raul",26,2000,Cien por Ciento Swim,7,"4:30,00",270000,"4:16,61",256610,valid,"7 Walter, Raul 26 Cien por Ciento Swim 4:30,00 4:16,61"
19,34,6,men 30-34 200 LC Meter individual_medley,"Torres, Giovanni",30,1996,Goura Swim Team,1,"2:25,00",145000,"2:29,08",149080,valid,"1 Torres, Giovanni 30 Goura Swim Team 2:25,00 2:29,08"
19,35,6,men 30-34 200 LC Meter individual_medley,"Torres, Sergio",32,1994,Lozada Swim Team,2,"2:09,90",129900,"2:40,23",160230,valid,"2 Torres, Sergio 32 Lozada Swim Team 2:09,90 2:40,23"
19,36,6,men 30-34 200 LC Meter individual_medley,"Ibarra, Gustavo",34,1992,Goura Swim Team,3,"2:42,00",162000,"2:43,40",163400,valid,"3 Ibarra, Gustavo 34 Goura Swim Team 2:42,00 2:43,40"
19,37,6,men 30-34 200 LC Meter individual_medley,"Flores, Jaime",33,1993,Stadio Italiano,4,"2:45,00",165000,"2:46,32",166320,valid,"4 Flores, Jaime 33 Stadio Italiano 2:45,00 2:46,32"
19,38,6,men 30-34 200 LC Meter individual_medley,"Perez, Romulo",34,1992,Nunoa Master,5,"2:45,50",165500,"2:48,80",168800,valid,"5 Perez, Romulo 34 Nunoa Master 2:45,50 2:48,80"
19,39,6,men 30-34 200 LC Meter individual_medley,"Morales, Nicolas",33,1993,Goura Swim Team,6,"3:30,00",210000,"2:51,32",171320,valid,"6 Morales, Nicolas 33 Goura Swim Team 3:30,00 2:51,32"
19,40,6,men 30-34 200 LC Meter individual_medley,"Nava, Juan",30,1996,Nunoa Master,7,"2:49,00",169000,"2:51,37",171370,valid,"7 Nava, Juan 30 Nunoa Master 2:49,00 2:51,37"
19,41,6,men 30-34 200 LC Meter individual_medley,"Castanñeda, Alejandro",34,1992,Squadra Proswim,8,"2:52,00",172000,"2:58,58",178580,valid,"8 Castanñeda, Alejandro 34 Squadra Proswim 2:52,00 2:58,58"
19,42,6,men 30-34 200 LC Meter individual_medley,"Swysen, Thibault",31,1995,Lozada Swim Team,9,"3:30,00",210000,"3:05,69",185690,valid,"9 Swysen, Thibault 31 Lozada Swim Team 3:30,00 3:05,69"
19,43,6,men 30-34 200 LC Meter individual_medley,"Toro, Javier",30,1996,Condrictios Team,10,"4:30,00",270000,"3:10,59",190590,valid,"10 Toro, Javier 30 Condrictios Team 4:30,00 3:10,59"
19,44,6,men 30-34 200 LC Meter individual_medley,"Torres, Sergio",32,1994,Condrictios Team,11,"3:10,00",190000,"3:12,05",192050,valid,"11 Torres, Sergio 32 Condrictios Team 3:10,00 3:12,05"
19,45,6,men 30-34 200 LC Meter individual_medley,"Carrasco, Eduardo",34,1992,Goura Swim Team,12,"3:25,00",205000,"3:17,22",197220,valid,"12 Carrasco, Eduardo 34 Goura Swim Team 3:25,00 3:17,22"
19,46,6,men 30-34 200 LC Meter individual_medley,"Sayago, Alexis",33,1993,Nunoa Master,13,"3:20,20",200200,"3:22,87",202870,valid,"13 Sayago, Alexis 33 Nunoa Master 3:20,20 3:22,87"
19,47,6,men 30-34 200 LC Meter individual_medley,"Jorquera, Cristian",31,1995,Master U de Chile,14,"4:00,00",240000,"3:23,96",203960,valid,"14 Jorquera, Cristian 31 Master U de Chile 4:00,00 3:23,96"
19,48,6,men 30-34 200 LC Meter individual_medley,"Gutierrez, Enzo",31,1995,Natacion Master Recoleta,15,"3:42,00",222000,"3:32,89",212890,valid,"15 Gutierrez, Enzo 31 Natacion Master Recoleta 3:42,00 3:32,89"
19,49,6,men 30-34 200 LC Meter individual_medley,"Canñete, Rafael",33,1993,Lozada Swim Team,16,"4:37,00",277000,"3:47,09",227090,valid,"16 Canñete, Rafael 33 Lozada Swim Team 4:37,00 3:47,09"
20,5,6,men 35-39 200 LC Meter individual_medley,"Contreras, Freddy",38,1988,Lozada Swim Team,1,"2:27,00",147000,"2:27,84",147840,valid,"1 Contreras, Freddy 38 Lozada Swim Team 2:27,00 2:27,84"
20,6,6,men 35-39 200 LC Meter individual_medley,"Huerta, Francisco",39,1987,Estadio Espanñol,2,"2:40,00",160000,"2:46,53",166530,valid,"2 Huerta, Francisco 39 Estadio Espanñol 2:40,00 2:46,53"
20,7,6,men 35-39 200 LC Meter individual_medley,"Curletti, Nahuel",39,1987,Ironswim Master,3,"2:36,00",156000,"2:47,68",167680,valid,"3 Curletti, Nahuel 39 Ironswim Master 2:36,00 2:47,68"
20,8,6,men 35-39 200 LC Meter individual_medley,"Contador, Juan Ignacio",35,1991,Stadio Italiano,4,"2:45,00",165000,"2:48,12",168120,valid,"4 Contador, Juan Ignacio 35 Stadio Italiano 2:45,00 2:48,12"
20,9,6,men 35-39 200 LC Meter individual_medley,"Bricenño, Daniel",36,1990,Cien por Ciento Swim,5,"2:45,00",165000,"2:48,50",168500,valid,"5 Bricenño, Daniel 36 Cien por Ciento Swim 2:45,00 2:48,50"
20,10,6,men 35-39 200 LC Meter individual_medley,"Polo, David",37,1989,Lozada Swim Team,6,"2:55,00",175000,"2:51,24",171240,valid,"6 Polo, David 37 Lozada Swim Team 2:55,00 2:51,24"
20,11,6,men 35-39 200 LC Meter individual_medley,"Nava, Jose",35,1991,Nunoa Master,7,"2:57,40",177400,"2:56,65",176650,valid,"7 Nava, Jose 35 Nunoa Master 2:57,40 2:56,65"
20,12,6,men 35-39 200 LC Meter individual_medley,"Rivera, Camilo",36,1990,Goura Swim Team,8,"3:00,00",180000,"3:11,33",191330,valid,"8 Rivera, Camilo 36 Goura Swim Team 3:00,00 3:11,33"
20,13,6,men 35-39 200 LC Meter individual_medley,"Parra, Eliseo",35,1991,Aguila Natacion,9,"3:45,37",225370,"3:41,27",221270,valid,"9 Parra, Eliseo 35 Aguila Natacion 3:45,37 3:41,27"
20,14,6,men 35-39 200 LC Meter individual_medley,"Zapater, Maximiliano",35,1991,Aguila Natacion,10,"3:40,00",220000,"3:41,88",221880,valid,"10 Zapater, Maximiliano 35 Aguila Natacion 3:40,00 3:41,88"
20,16,6,men 40-44 200 LC Meter individual_medley,"Montero, Francisco",40,1986,Estadio Espanñol,1,"2:28,50",148500,"2:30,01",150010,valid,"1 Montero, Francisco 40 Estadio Espanñol 2:28,50 2:30,01"
20,17,6,men 40-44 200 LC Meter individual_medley,"Soto, Rodrigo",40,1986,Stadio Italiano,2,"2:43,00",163000,"2:43,73",163730,valid,"2 Soto, Rodrigo 40 Stadio Italiano 2:43,00 2:43,73"
20,18,6,men 40-44 200 LC Meter individual_medley,"Dominguez, Jose",42,1984,Lozada Swim Team,3,"2:50,00",170000,"2:52,23",172230,valid,"3 Dominguez, Jose 42 Lozada Swim Team 2:50,00 2:52,23"
20,19,6,men 40-44 200 LC Meter individual_medley,"Gomez, Carlos",43,1983,Nunoa Master,4,"2:56,10",176100,"2:53,62",173620,valid,"4 Gomez, Carlos 43 Nunoa Master 2:56,10 2:53,62"
20,20,6,men 40-44 200 LC Meter individual_medley,"Soto, Alejandro",40,1986,Master U de Chile,5,"2:49,50",169500,"2:54,14",174140,valid,"5 Soto, Alejandro 40 Master U de Chile 2:49,50 2:54,14"
20,21,6,men 40-44 200 LC Meter individual_medley,"Gonzalez, Rodrigo",40,1986,Lo Que Boto La Ola,6,"3:14,24",194240,"3:19,67",199670,valid,"6 Gonzalez, Rodrigo 40 Lo Que Boto La Ola 3:14,24 3:19,67"
20,22,6,men 40-44 200 LC Meter individual_medley,"Velasco, Alejandro",44,1982,Lozada Swim Team,7,"4:40,00",280000,"3:25,92",205920,valid,"7 Velasco, Alejandro 44 Lozada Swim Team 4:40,00 3:25,92"
20,23,6,men 40-44 200 LC Meter individual_medley,"Salah, Yamil",41,1985,Nunoa Master,8,"4:00,00",240000,"4:36,94",276940,valid,"8 Salah, Yamil 41 Nunoa Master 4:00,00 4:36,94"
20,25,6,men 45-49 200 LC Meter individual_medley,"Gonzalez, Ciro",48,1978,Cien por Ciento Swim,1,"3:15,00",195000,"3:02,42",182420,valid,"1 Gonzalez, Ciro 48 Cien por Ciento Swim 3:15,00 3:02,42"
20,26,6,men 45-49 200 LC Meter individual_medley,"De Elejalde, Ramiro",49,1977,Nunoa Master,2,"3:08,00",188000,"3:14,45",194450,valid,"2 De Elejalde, Ramiro 49 Nunoa Master 3:08,00 3:14,45"
20,27,6,men 45-49 200 LC Meter individual_medley,"Sepulveda, Matias C",47,1979,Africa Natacion,3,"3:00,00",180000,"3:14,67",194670,valid,"3 Sepulveda, Matias C 47 Africa Natacion 3:00,00 3:14,67"
20,28,6,men 45-49 200 LC Meter individual_medley,"Martinez, Rodrigo",45,1981,Stadio Italiano,4,"4:00,00",240000,"3:23,24",203240,valid,"4 Martinez, Rodrigo 45 Stadio Italiano 4:00,00 3:23,24"
20,29,6,men 45-49 200 LC Meter individual_medley,"Cerrada, Yorggyn",47,1979,Natacion Master Recoleta,5,"3:29,00",209000,"3:29,23",209230,valid,"5 Cerrada, Yorggyn 47 Natacion Master Recoleta 3:29,00 3:29,23"
20,30,6,men 45-49 200 LC Meter individual_medley,"Reggio, Franklyn",49,1977,Master U de Chile,6,"3:30,00",210000,"3:32,00",212000,valid,"6 Reggio, Franklyn 49 Master U de Chile 3:30,00 3:32,00"
20,31,6,men 45-49 200 LC Meter individual_medley,"Escobillana, Leonardo",49,1977,Mantarrayas Arica,7,"4:00,00",240000,"3:44,82",224820,valid,"7 Escobillana, Leonardo 49 Mantarrayas Arica 4:00,00 3:44,82"
20,32,6,men 45-49 200 LC Meter individual_medley,"Casana, Jorge",47,1979,Lozada Swim Team,8,"4:20,70",260700,"3:55,78",235780,valid,"8 Casana, Jorge 47 Lozada Swim Team 4:20,70 3:55,78"
20,34,6,men 50-54 200 LC Meter individual_medley,"Casassus, Matias",54,1972,Estadio Espanñol,1,"2:50,00",170000,"2:55,94",175940,valid,"1 Casassus, Matias 54 Estadio Espanñol 2:50,00 2:55,94"
20,35,6,men 50-54 200 LC Meter individual_medley,"Psijas, Antonio",54,1972,Stadio Italiano,2,"3:04,00",184000,"3:07,47",187470,valid,"2 Psijas, Antonio 54 Stadio Italiano 3:04,00 3:07,47"
20,36,6,men 50-54 200 LC Meter individual_medley,"Gutierrez Oliveros, Luis",52,1974,Club Deportivo UC,3,"3:10,43",190430,"3:09,69",189690,valid,"3 Gutierrez Oliveros, Luis 52 Club Deportivo UC 3:10,43 3:09,69"
20,37,6,men 50-54 200 LC Meter individual_medley,"Matulic L, Wladimir",53,1973,Club Deportivo UC,4,"3:20,56",200560,"3:19,78",199780,valid,"4 Matulic L, Wladimir 53 Club Deportivo UC 3:20,56 3:19,78"
20,38,6,men 50-54 200 LC Meter individual_medley,"Bastidas, Marcelo",52,1974,Fullmar,5,"3:50,00",230000,"3:46,51",226510,valid,"5 Bastidas, Marcelo 52 Fullmar 3:50,00 3:46,51"
20,39,6,men 50-54 200 LC Meter individual_medley,"Cabaret, Sebastian",51,1975,Tiburones de Curico,6,"4:00,00",240000,"3:54,99",234990,valid,"6 Cabaret, Sebastian 51 Tiburones de Curico 4:00,00 3:54,99"
20,41,6,men 55-59 200 LC Meter individual_medley,"Tapia, Miguel",57,1969,Stadio Italiano,1,"2:43,00",163000,"2:37,93",157930,valid,"1 Tapia, Miguel 57 Stadio Italiano 2:43,00 2:37,93"
20,42,6,men 55-59 200 LC Meter individual_medley,"Lecaros, Pablo",57,1969,Delfines de las Condes,2,"3:12,00",192000,"3:18,13",198130,valid,"2 Lecaros, Pablo 57 Delfines de las Condes 3:12,00 3:18,13"
20,43,6,men 55-59 200 LC Meter individual_medley,"Uribe, Daniel",55,1971,Nunoa Master,3,"4:20,00",260000,"4:24,22",264220,valid,"3 Uribe, Daniel 55 Nunoa Master 4:20,00 4:24,22"
20,45,6,men 65-69 200 LC Meter individual_medley,"Molina, Luis",67,1959,Master NÑ uble,1,"4:35,00",275000,"5:38,91",338910,valid,"1 Molina, Luis 67 Master NÑ uble 4:35,00 5:38,91"
20,47,6,men 70-74 200 LC Meter individual_medley,"Donoso, Juan",71,1955,Master San Bernardo,1,"4:10,00",250000,"3:55,67",235670,valid,"1 Donoso, Juan 71 Master San Bernardo 4:10,00 3:55,67"
20,48,6,men 70-74 200 LC Meter individual_medley,"Bosshardt, Rolf",70,1956,Master San Bernardo,2,"5:00,00",300000,"4:45,05",285050,valid,"2 Bosshardt, Rolf 70 Master San Bernardo 5:00,00 4:45,05"
20,49,6,men 70-74 200 LC Meter individual_medley,"Vasquez, Oscar",71,1955,Aquamaster Chillan,3,"5:11,00",311000,"5:35,14",335140,valid,"3 Vasquez, Oscar 71 Aquamaster Chillan 5:11,00 5:35,14"
20,51,6,men 75-79 200 LC Meter individual_medley,"Guerra B, Manfredo",75,1951,Calambre Swim Team,1,"3:50,00",230000,"3:35,58",215580,valid,"1 Guerra B, Manfredo 75 Calambre Swim Team 3:50,00 3:35,58"
21,5,7,women 20-24 100 LC Meter backstroke,"Rauch, Emma",22,2004,Stadio Italiano,,"1:14,00",74000,"X1:20,93",80930,unknown,"--- Rauch, Emma 22 Stadio Italiano 1:14,00 X1:20,93"
21,6,7,women 20-24 100 LC Meter backstroke,"Zunñiga, Catalina",21,2005,Santiago Deportes,,"1:50,00",110000,"X1:43,31",103310,unknown,"--- Zunñiga, Catalina 21 Santiago Deportes 1:50,00 X1:43,31"
21,8,7,women 25-29 100 LC Meter backstroke,"Collingwood, Camila",25,2001,Stadio Italiano,1,"1:13,00",73000,"1:18,14",78140,valid,"1 Collingwood, Camila 25 Stadio Italiano 1:13,00 1:18,14"
21,9,7,women 25-29 100 LC Meter backstroke,"Saavedra, Victoria",27,1999,Squadra Proswim,2,"1:14,00",74000,"1:18,86",78860,valid,"2 Saavedra, Victoria 27 Squadra Proswim 1:14,00 1:18,86"
21,10,7,women 25-29 100 LC Meter backstroke,"Albornoz, Javiera",29,1997,Lozada Swim Team,3,"1:15,75",75750,"1:21,67",81670,valid,"3 Albornoz, Javiera 29 Lozada Swim Team 1:15,75 1:21,67"
21,11,7,women 25-29 100 LC Meter backstroke,"Consigliere, Chiara",29,1997,Stadio Italiano,4,"1:22,00",82000,"1:26,56",86560,valid,"4 Consigliere, Chiara 29 Stadio Italiano 1:22,00 1:26,56"
21,12,7,women 25-29 100 LC Meter backstroke,"Cardenas, Ambar",26,2000,Nunoa Master,5,"1:33,60",93600,"1:35,03",95030,valid,"5 Cardenas, Ambar 26 Nunoa Master 1:33,60 1:35,03"
21,13,7,women 25-29 100 LC Meter backstroke,"Bravo, Alejandra",25,2001,Lozada Swim Team,6,"1:50,00",110000,"1:48,87",108870,valid,"6 Bravo, Alejandra 25 Lozada Swim Team 1:50,00 1:48,87"
21,15,7,women 30-34 100 LC Meter backstroke,"Spuhr, Marianne",32,1994,Estadio Espanñol,1,"1:14,00",74000,"1:16,27",76270,valid,"1 Spuhr, Marianne 32 Estadio Espanñol 1:14,00 1:16,27"
21,16,7,women 30-34 100 LC Meter backstroke,"Stefanelli, Magdalena",33,1993,Stadio Italiano,2,"1:40,00",100000,"1:25,44",85440,valid,"2 Stefanelli, Magdalena 33 Stadio Italiano 1:40,00 1:25,44"
21,17,7,women 30-34 100 LC Meter backstroke,"Rojas, Ana",33,1993,Lozada Swim Team,3,"1:34,00",94000,"1:27,51",87510,valid,"3 Rojas, Ana 33 Lozada Swim Team 1:34,00 1:27,51"
21,18,7,women 30-34 100 LC Meter backstroke,"Guzman, Maria",32,1994,Lozada Swim Team,4,"1:24,00",84000,"1:29,89",89890,valid,"4 Guzman, Maria 32 Lozada Swim Team 1:24,00 1:29,89"
21,19,7,women 30-34 100 LC Meter backstroke,"Zamora, Barbara",30,1996,Master Vitacura,5,"1:30,00",90000,"1:36,71",96710,valid,"5 Zamora, Barbara 30 Master Vitacura 1:30,00 1:36,71"
21,20,7,women 30-34 100 LC Meter backstroke,"Escudero, Francesca",31,1995,Lozada Swim Team,6,"1:43,77",103770,"1:37,86",97860,valid,"6 Escudero, Francesca 31 Lozada Swim Team 1:43,77 1:37,86"
21,21,7,women 30-34 100 LC Meter backstroke,"Gonzalez, Tracy",34,1992,Nunoa Master,7,"3:50,00",230000,"1:48,68",108680,valid,"7 Gonzalez, Tracy 34 Nunoa Master 3:50,00 1:48,68"
21,22,7,women 30-34 100 LC Meter backstroke,"Bustos, Constanza",34,1992,CS Maipu,8,"1:44,73",104730,"1:50,29",110290,valid,"8 Bustos, Constanza 34 CS Maipu 1:44,73 1:50,29"
21,23,7,women 30-34 100 LC Meter backstroke,"Munizaga, Javiera",30,1996,Estadio Espanñol,9,"1:35,50",95500,"1:55,03",115030,valid,"9 Munizaga, Javiera 30 Estadio Espanñol 1:35,50 1:55,03"
21,24,7,women 30-34 100 LC Meter backstroke,"Rubio, Emilia",31,1995,Goura Swim Team,,"1:30,00",90000,DQ,,dsq,"--- Rubio, Emilia 31 Goura Swim Team 1:30,00 DQ"
21,25,7,women 30-34 100 LC Meter backstroke,"Salinas, Consuelo",30,1996,Santiago Deportes,,"2:00,00",120000,DQ,,dsq,"--- Salinas, Consuelo 30 Santiago Deportes 2:00,00 DQ"
21,27,7,women 35-39 100 LC Meter backstroke,"Trewhela, Carolina",38,1988,Squadra Proswim,1,"1:18,00",78000,"1:21,12",81120,valid,"1 Trewhela, Carolina 38 Squadra Proswim 1:18,00 1:21,12"
21,28,7,women 35-39 100 LC Meter backstroke,"Trewhela, Nicole",38,1988,Ironswim Master,2,"1:29,00",89000,"1:34,54",94540,valid,"2 Trewhela, Nicole 38 Ironswim Master 1:29,00 1:34,54"
21,29,7,women 35-39 100 LC Meter backstroke,"Godoy, Ana",37,1989,Nunoa Master,3,"1:37,30",97300,"1:34,74",94740,valid,"3 Godoy, Ana 37 Nunoa Master 1:37,30 1:34,74"
21,30,7,women 35-39 100 LC Meter backstroke,"Santana, Consuelo",36,1990,Ironswim Master,4,"1:50,00",110000,"1:40,34",100340,valid,"4 Santana, Consuelo 36 Ironswim Master 1:50,00 1:40,34"
21,31,7,women 35-39 100 LC Meter backstroke,"Rodriguez, Vanessa",37,1989,Lozada Swim Team,5,"1:45,00",105000,"1:53,12",113120,valid,"5 Rodriguez, Vanessa 37 Lozada Swim Team 1:45,00 1:53,12"
21,32,7,women 35-39 100 LC Meter backstroke,"Aguilon, Anila",39,1987,H2o,6,"1:50,00",110000,"2:03,43",123430,valid,"6 Aguilon, Anila 39 H2o 1:50,00 2:03,43"
21,33,7,women 35-39 100 LC Meter backstroke,"Cuesta, Carolina",39,1987,Nunoa Master,7,"2:00,00",120000,"2:19,24",139240,valid,"7 Cuesta, Carolina 39 Nunoa Master 2:00,00 2:19,24"
21,35,7,women 40-44 100 LC Meter backstroke,"Santa Maria, Debora",44,1982,Delfines de las Condes,1,"1:36,00",96000,"1:39,22",99220,valid,"1 Santa Maria, Debora 44 Delfines de las Condes 1:36,00 1:39,22"
21,36,7,women 40-44 100 LC Meter backstroke,"Salazar, Diana",41,1985,Goura Swim Team,2,"2:00,00",120000,"1:46,38",106380,valid,"2 Salazar, Diana 41 Goura Swim Team 2:00,00 1:46,38"
21,38,7,women 45-49 100 LC Meter backstroke,"Lozada, Evani",45,1981,Lozada Swim Team,1,"1:45,00",105000,"1:36,17",96170,valid,"1 Lozada, Evani 45 Lozada Swim Team 1:45,00 1:36,17"
21,39,7,women 45-49 100 LC Meter backstroke,"Sepulveda, Cecilia",46,1980,Estadio Istaerlita,2,"1:42,00",102000,"1:46,18",106180,valid,"2 Sepulveda, Cecilia 46 Estadio Istaerlita 1:42,00 1:46,18"
21,40,7,women 45-49 100 LC Meter backstroke,"Vasquez, Carola",49,1977,Natacion Master Recoleta,3,"1:45,00",105000,"1:48,93",108930,valid,"3 Vasquez, Carola 49 Natacion Master Recoleta 1:45,00 1:48,93"
21,42,7,women 50-54 100 LC Meter backstroke,"Ruiz, Macarena",54,1972,Estadio Espanñol,1,"1:31,00",91000,"1:33,89",93890,valid,"1 Ruiz, Macarena 54 Estadio Espanñol 1:31,00 1:33,89"
21,43,7,women 50-54 100 LC Meter backstroke,"Gonzalez, Elena",52,1974,Nunoa Master,2,"2:18,10",138100,"2:22,15",142150,valid,"2 Gonzalez, Elena 52 Nunoa Master 2:18,10 2:22,15"
21,45,7,women 55-59 100 LC Meter backstroke,"Chapanos, Mary",58,1968,Stadio Italiano,1,"1:32,00",92000,"1:32,22",92220,valid,"1 Chapanos, Mary 58 Stadio Italiano 1:32,00 1:32,22"
